A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A732,Grewenow Elementary 7714 20th Ave Kenosha,B731,Grewenow Elementary School 7714 20th Ave Kenosha,0.9862596
A520,Edgewood Elementary 4711 S 47th St Greenfield,B509,Edgewood Elementary School 4711 S 47th St Greenfield,0.9862091
A1283,Mount Horeb Primary Center 207 Academy St Mount Horeb,B1283,Mount Horeb Primary Center 207 Academy Street Mount Horeb,0.98620105
A1114,MacArthur Elementary W154N11492 Fond du Lac Ave Germantown,B1108,Macarthur Elementary School W154n11492 Fond Du Lac Ave Germantown,0.9861293
A409,Deerfield Elementary 3871 E Bluestem Dr Oak Creek,B433,Deerfield Elementary 3871 E. Bluestem Drive Oak Creek,0.9861145
A1517,Pittsville Elementary 5459 Elementary Ave Suite 1 Pittsville,B1522,Pittsville Elementary School 5459 Elementary Ave Ste 1 Pittsville,0.98607165
A1904,Taylor Prairie Elementary 900 N Parkview St Cottage Grove,B2004,Taylor Prairie Elementary School 900 N Parkview Street Cottage Grove,0.9860683
A1838,Spring Hill Elementary 300 Vine St Wisconsin Dells,B1843,Spring Hill Elementary School 300 Vine Street Wisconsin Dells,0.98602253
A13,Adams Elementary 1138 E Memorial Dr Janesville,B9,Adams Elementary School 1138 E Memorial Dr Janesville,0.98601425
A528,Eisenhower Elementary 1770 Amy St Green Bay,B520,Eisenhower Elementary School 1770 Amy St Green Bay,0.98597276
A1858,Stillson Elementary 16556 50th Ave Chippewa Falls,B1961,Stillson Elementary School 16556 50th Ave Chippewa Falls,0.98590755
A336,College Park Elementary 5701 W College Ave Greendale,B355,College Park Elementary School 5701 W College Ave Greendale,0.98585397
A1383,Northview Elementary 902 Tyler Rd Howards Grove,B1377,Northview Elementary School 902 Tyler Rd Howards Grove,0.9858413
A421,Dickinson Elementary 435 S Washington St De Pere,B444,Dickinson Elementary School 435 S Washington St De Pere,0.9857622
A1064,Lincoln Elementary 242 S Prince St Whitewater,B1049,Lincoln Elementary School 242 S Prince St Whitewater,0.9857529
A1599,Red Creek Elementary 410 County Road A Black River Falls,B1605,Red Creek Elementary School 410 County Road A Black River Falls,0.9857257
A2117,Westlawn Elementary W64N319 Madison Ave Cedarburg,B2185,Westlawn Elementary School W64n319 Madison Ave Cedarburg,0.9857246
A195,Brighton Elementary 1200 248th Ave Kansasville,B198,Brighton Elementary School 1200 248th Ave Kansasville,0.98562014
A740,Halmstad Elementary 565 E South Ave Chippewa Falls,B740,Halmstad Elementary School 565 E South Ave Chippewa Falls,0.98550415
A1922,Three Lakes Elementary 6930 W School St Three Lakes,B2021,Three Lakes Elementary School 6930 W School St Three Lakes,0.98547196
A263,Cass Street Elementary 1647 N Cass St Milwaukee,B273,Cass Street Elementary School 1647 N Cass St Milwaukee,0.9854709
A215,Bruce Elementary 104 W Washington Ave Bruce,B219,Bruce Elementary School 104 W Washington Ave Bruce,0.98540187
A1881,Sullivan Elementary 618 Bakertown Rd Sullivan,B1982,Sullivan Elementary School 618 Bakertown Road Sullivan,0.98539424
A551,Elmwood Elementary 213 S Scott St Elmwood,B544,Elmwood Elementary School 213 S Scott St Elmwood,0.9853025
A1818,Southport Elementary 723 76th St Kenosha,B1824,Southport Elementary School 723 76th St Kenosha,0.9852543
A1055,Lincoln Elementary 755 S Rural St Hartford,B1047,Lincoln Elementary School 755 S Rural St Hartford,0.9852493
A935,Kennedy Elementary 616 W 2nd St Junction City,B937,Kennedy Elementary School 616 W 2nd St Junction City,0.98524785
A133,Belleville High 635 W Church St Belleville,B138,Belleville High School 635 W Church St Belleville,0.9852416
A1949,Trailside Elementary 615 N Milwaukee St Waterford,B2046,Trailside Elementary School 615 N Milwaukee Avenue Waterford,0.9852263
A2154,Wilder Elementary 2590 Robinson Ave Green Bay,B2220,Wilder Elementary School 2590 Robinson Ave Green Bay,0.98522025
A1821,Southview Elementary 615 A St Chippewa Falls,B1827,Southview Elementary School 615 A St Chippewa Falls,0.98520815
A1580,Quinney Elementary 2601 Sullivan Ave Kaukauna,B1586,Quinney Elementary  School 2601 Sullivan Ave Kaukauna,0.9851862
A1899,Swanson Elementary 305 N Calhoun Rd Brookfield,B2000,Swanson Elementary School 305 N Calhoun Rd Brookfield,0.98514825
A1695,Roosevelt Elementary 915 Romayne Ave Racine,B1704,Roosevelt Elementary School 915 Romayne Ave Racine,0.98514307
A2116,Westfield Elementary 329 Hawk Ln Westfield,B2184,Westfield Elementary School 329 Hawk Ln Westfield,0.98512685
A1877,Sugar Camp Elementary 4066 Camp Four Rd Rhinelander,B1980,Sugar Camp Elementary School 4066 Camp Four Rd Rhinelander,0.98511785
A558,Emerson Elementary 9025 W Lawrence Ave Milwaukee,B550,Emerson Elementary School 9025 W Lawrence Ave Milwaukee,0.98510504
A1775,Sheridan Elementary 1412 Maryland Ave Sheboygan,B1777,Sheridan Elementary School 1412 Maryland Ave Sheboygan,0.9850613
A376,Cuba City Elementary 518 W Roosevelt St Cuba City,B406,Cuba City Elementary School 518 W Roosevelt St Cuba City,0.985045
A618,Four Corners Elementary 4465 E County Road B Superior,B608,Four Corners Elementary School 4465 E County Road B Superior,0.9849604
A1183,Meadow View Elementary 1500 Whelan Dr Oconomowoc,B1187,Meadow View Elementary 1500 Whalen Dr Oconomowoc,0.9849336
A1302,Neillsville Elementary 504 E 5th St Neillsville,B1307,Neillsville Elementary School 504 E 5th St Neillsville,0.9848357
A897,Jefferson Elementary 7229 W Becher St West Allis,B897,Jefferson Elementary School 7229 W Becher St West Allis,0.98482025
A1512,Pigeon River Elementary 3508 N 21st St Sheboygan,B1513,Pigeon River Elementary School 3508 N 21st St Sheboygan,0.9847712
A1053,Lincoln Elementary 4416 S Packard Ave Cudahy,B1045,Lincoln Elementary School 4416 S Packard Ave Cudahy,0.98465514
A876,Jackson Elementary 1201 N 18th St Manitowoc,B879,Jackson Elementary School 1201 N 18th St Manitowoc,0.984606
A1038,Lemonweir Elementary 711 N Glendale Ave Tomah,B1032,Lemonweir Elementary School 711 N Glendale Ave Tomah,0.98460054
A689,Gompers Elementary 1502 Wyoming Way Madison,B683,Gompers Elementary School 1502 Wyoming Way Madison,0.9845535
A2167,Wilson Elementary 1625 Wilson Ave Sheboygan,B2231,Wilson Elementary School 1625 Wilson Ave Sheboygan,0.98455006
A271,Cedarburg High W68N611 Evergreen Blvd Cedarburg,B284,Cedarburg High School W68n611 Evergreen Blvd Cedarburg,0.98454845
A2013,Waller Elementary 195 Gardner Ave Burlington,B2105,Waller Elementary School 195 Gardner Ave Burlington,0.98452336
A1309,New Auburn Elementary 704 N East St New Auburn,B1314,New Auburn Elementary School 704 East Street New Auburn,0.98443
A1476,Parkview Elementary 501 Jefferson Ave Chippewa Falls,B1482,Parkview Elementary School 501 Jefferson Ave Chippewa Falls,0.9842985
A170,Bloomer Elementary 401 8th Ave Bloomer,B176,Bloomer Elementary School 401 8th Ave Bloomer,0.9842902
A1653,Riverside Elementary 396 Linden St Fond du Lac,B1668,Riverside Elementary School 396 Linden St Fond Du Lac,0.9842896
A1172,McDill Elementary 2516 School St Stevens Point,B1172,Mcdill Elementary School 2516 School St Stevens Point,0.9842754
A989,Ladysmith Elementary 115 E 6th St S Ladysmith,B991,Ladysmith Elementary School 115 E 6th St S Ladysmith,0.9842732
A1272,Morgandale Elementary 3635 S 17th St Milwaukee,B1271,Morgandale Elementary School 3635 S 17th St Milwaukee,0.98424006
A1884,Summit View Elementary 2100 Summit Ave Waukesha,B1986,Summit View Elementary School 2100 Summit Ave Waukesha,0.98422885
A51,Amy Belle Elementary 3294 Willow Creek Rd Colgate,B49,Amy Belle Elementary School 3294 Willow Creek Rd Colgate,0.98412883
A1126,Maine Elementary 5901 N 44th Ave Wausau,B1120,Maine Elementary School 5901 N 44th Ave Wausau,0.9840503
A1683,Rocky Branch Elementary 1415 Bartosh Ln River Falls,B1693,Rocky Branch Elementary School 1415 Bartosh Ln River Falls,0.9840374
A1208,Merrill Adult Diploma Academy 1004 E 1st Street Merrill,B1212,"Merrill Adult Diploma Academy 1004 E 1st St, Merrill Merrill",0.9839849
A1559,Prairie View Elementary 300 Soden Dr Oregon,B1565,Prairie View Elementary School 300 Soden Dr Oregon,0.9839663
A553,Elmwood High 213 S Scott St Elmwood,B545,Elmwood High School 213 S Scott St Elmwood,0.9838723
A750,Harrison Elementary 760 Princeton Rd Janesville,B748,Harrison Elementary School 760 Princeton Rd Janesville,0.9838105
A1065,Lincoln High 1433 S 8th St Manitowoc,B1056,Lincoln High School 1433 S 8th St Manitowoc,0.98377436
A803,Honor Elementary 201 Center St Neosho,B807,Honor Elementary 201 Center Street Neosho,0.983731
A2207,Woodfield Elementary 905 Barnes Dr Waterford,B2272,Woodfield Elementary School 905 Barnes Drive Waterford,0.9837259
A550,Elmore Elementary 615 Ethel Ave Green Bay,B542,Elmore Elementary School 615 Ethel Ave Green Bay,0.98372096
A1875,Suamico Elementary 2153 School Ln Green Bay,B1978,Suamico Elementary School 2153 School Ln Green Bay,0.98371166
A1811,South Shore Elementary 9135 School Rd Port Wing,B1818,South Shore Elementary School 9135 School Rd Port Wing,0.9836493
A2027,Washington Elementary 506 E Main St Whitewater,B2118,Washington Elementary School 506 E Main St Whitewater,0.983649
A1245,Milwaukee School of Languages 8400 W Burleigh St Milwaukee,B1243,Milwaukee School Of Language 8400 W Burleigh St Milwaukee,0.9836099
A650,G D Jones Elementary 1018 S 12th Ave Wausau,B642,G D Jones Elementary School 1018 S 12th Ave Wausau,0.9836098
A2173,Winkler Elementary 34150 Fulton St Burlington,B2238,Winkler Elementary School 34150 Fulton St Burlington,0.98360455
A1209,Merrill Elementary 1635 Nelson Ave Beloit,B1213,Merrill Elementary School 1635 Nelson Ave Beloit,0.98358476
A891,Jefferson Elementary 1415 Division St Manitowoc,B893,Jefferson Elementary School 1415 Division St Manitowoc,0.98357064
A1670,Robinson Elementary 1801 Cranston Rd Beloit,B1680,Robinson Elementary School 1801 Cranston Rd Beloit,0.98353183
A1459,Pardeeville Elementary 503 E Chestnut St Pardeeville,B1462,Pardeeville Elementary School 503 E Chestnut St Pardeeville,0.98351896
A620,Fox Prairie Elementary 1601 W South St Stoughton,B610,Fox Prairie Elementary School 1601 W South St Stoughton,0.98349667
A205,Brookfield Elementary 2530 N Brookfield Rd Brookfield,B208,Brookfield Elementary School 2530 N Brookfield Rd Brookfield,0.98343
A1846,Star Center Elementary W1380 Lake Geneva Hwy Lake Geneva,B1950,Star Center Elementary School W1380 Lake Geneva Highway Lake Geneva,0.98342985
A816,Horizon Elementary 411 S Highland Ave Plymouth,B824,Horizon Elementary School 411 S Highland Ave Plymouth,0.9834237
A65,Arcadia Elementary 358 E River St Arcadia,B63,Arcadia Elementary School 358 E River St Arcadia,0.9833916
A760,Hawthorne Elementary 6945 N 41st St Milwaukee,B757,Hawthorne Elementary School 6945 N 41st St Milwaukee,0.98337114
A1545,Prairie Elementary 1801 Center Rd Waukesha,B1553,Prairie Elementary School 1801 Center Rd Waukesha,0.9833697
A1655,Riverside Elementary 166543 River Rd Ringle,B1666,Riverside Elementary School 166543 River Rd Ringle,0.9833665
A116,Bay Harbor Elementary 1590 Harbor Lights Rd Suamico,B117,Bay Harbor Elementary School 1590 Harbor Lights Rd Suamico,0.98331344
A1364,Northeast Wisconsin Learning Academy 1717 Superior Ave Oconto,B1363,Northeast Wisconsin Learning Academy 400 Michigan Ave Oconto,0.9832865
A2219,Wrightstown Elementary 351 High St Wrightstown,B2283,Wrightstown Elementary School 351 High St Wrightstown,0.9832205
A2103,West Ridge Elementary 1347 S Emmertsen Rd Racine,B2177,West Ridge Elementary School 1347 S Emmertsen Rd Racine,0.98321813
A1338,Nicolet Elementary Community School 1309 Elm St Green Bay,B1340,Nicolet Elementary School 1309 Elm St. Green Bay,0.9832139
A408,Deerfield Elementary 340 W Quarry St Deerfield,B434,Deerfield Elementary School 340 W Quarry St Deerfield,0.9832114
A1020,Lakeview Elementary W8363 R and W Townline Rd Whitewater,B1014,Lakeview Elementary School W8363 R And W Townline Rd Whitewater,0.9832113
A1032,Lapham Elementary 1045 E Dayton St Madison,B1029,Lapham Elementary School 1045 E Dayton St Madison,0.9831977
A665,Gibraltar Elementary 3924 State Highway 42 Fish Creek,B658,Gibraltar Elementary School 3924 State Highway 42 Fish Creek,0.9831856
A220,Bryant Elementary 8718 W Thurston Ave Milwaukee,B223,Bryant Elementary School 8718 W Thurston Ave Milwaukee,0.98316777
A42,Altoona High 711 7th St W Altoona,B40,Altoona High School 711 7th St W Altoona,0.98305094
A1504,Phelps Elementary 4451 Old School Rd Phelps,B1506,Phelps Elementary School 4451 Old School Road Phelps,0.9830252
A530,Eisenhower Middle/High 4333 S Sunnyslope Rd New Berlin,B521,Eisenhower Middle/High School 4333 S Sunnyslope Rd New Berlin,0.9830251
A1880,Sullivan Elementary 1567 Deckner Ave Green Bay,B1983,Sullivan Elementary School 1567 Deckner Ave Green Bay,0.9830026
A2019,Washington Elementary 600 Grove St Beaver Dam,B2120,Washington Elementary School 600 Grove St Beaver Dam,0.9829715
A1019,Lakeview Elementary 711 Marion Ave South Milwaukee,B1016,Lakeview Elementary School 711 Marion Ave S Milwaukee,0.9829653
A1367,Northern Lights Elementary 1201 N 28th St Superior,B1365,Northern Lights Elementary 1201 North 28th Street Superior,0.9829634
A631,Franklin Elementary 800 S 35th St Manitowoc,B620,Franklin Elementary School 800 S 35th St Manitowoc,0.98295194
A1878,Sugar Creek Elementary 740 N Main Street Verona,B1981,Sugar Creek Elementary School 740 North Main Street Verona,0.98283464
A708,Grantsburg Elementary 475 E James Ave Grantsburg,B705,Grantsburg Elementary School 475 E James Ave Grantsburg,0.98283243
A1030,Lannoye Elementary 2007 County Road U Green Bay,B1027,Lannoye Elementary School 2007 County Road U Green Bay,0.9828259
A873,Jackson Elementary 13 N Jackson St Elkhorn,B880,Jackson Elementary School 13 North Jackson Street Elkhorn,0.9828209
A41,Altoona Elementary 157 Bartlett Ave Altoona,B39,Altoona Elementary School 157 Bartlett Ave Altoona,0.98278475
A505,East Troy High 3128 Graydon Ave East Troy,B494,East Troy High School 3128 Graydon Ave East Troy,0.9827682
A2104,West Salem Elementary 475 N Mark St West Salem,B2178,West Salem Elementary School 475 N Mark St West Salem,0.9827085
A1118,Madison Elementary 701 N 4th St Manitowoc,B1117,Madison Elementary School 701 N 4th St Manitowoc,0.9827081
A2087,West De Pere Intermediate School 901 S Ninth St De Pere,B2166,West De Pere Intermediate School 901 South Ninth Street De Pere,0.9826953
A1241,Milwaukee High School of the Arts 2300 W Highland Ave Milwaukee,B1238,Milwaukee High Sch Of The Arts 2300 W Highland Ave Milwaukee,0.98267
A169,Blakewood Elementary 3501 Blakewood Ave South Milwaukee,B173,Blakewood Elementary School 3501 Blakewood Ave S Milwaukee,0.98265374
A97,Baldwin-Woodville High 1000 13th Ave Baldwin,B98,Baldwin-Woodville High School 1000 13th Ave Baldwin,0.98262775
A1377,Northside Elementary 3620 High Rd Middleton,B1370,Northside Elementary School 3620 High Road Middleton,0.9825822
A1478,Parkview Elementary 1300 Werner Allen Rd New London,B1483,Parkview Elementary School 1300 Werner Allen Rd New London,0.9825729
A1351,North Greenville Elementary N2468 Learning Way Greenville,B1351,North Greenville Elementary School N 2468 Learning Way Greenville,0.98257095
A721,Greenfield Elementary 1160 14th Ave Baldwin,B720,Greenfield Elementary School 1160 14th Ave Baldwin,0.9825518
A807,Hopkins Lloyd Community School 1503 W Hopkins St Milwaukee,B816,Hopkins And Lloyd Community School 1503 W Hopkins St Milwaukee,0.9825405
A1666,Riverwest Elementary 2765 N Fratney St Milwaukee,B1676,Riverwest Elementary School 2765 N Fratney St Milwaukee,0.98251015
A2077,Webster Elementary 2101 S Webster Ave Green Bay,B2157,Webster Elementary School 2101 S Webster Ave Green Bay,0.98248136
A1263,Monroe Elementary 55 S Pontiac Dr Janesville,B1261,Monroe Elementary School 55 S Pontiac Dr Janesville,0.9824215
A1255,Mitchell Elementary 1728 S 23rd St Milwaukee,B1253,Mitchell Elementary School 1728 S 23rd St Milwaukee,0.9824091
A128,Beaumont Elementary 1505 Gatewood St Green Bay,B129,Beaumont Elementary School 1505 Gatewood St Green Bay,0.98238736
A1815,Southern Door Elementary 2073 County Trunk DK Brussels,B1821,Southern Door Elementary School 2073 County Trunk Dk Brussels,0.98238707
A311,Clayton Elementary 2916 W Fairview Rd Neenah,B330,Clayton Elementary School 2916 W Fairview Rd Neenah,0.9823748
A657,Gaston Elementary 1515 W Grand Ave Beloit,B650,Gaston Elementary School 1515 W Grand Ave Beloit,0.98234564
A286,Chain Exploration Center N3160 Silver Lake Dr Waupaca,B295,Chain Exploration Center N3160 Silver Lake Drive Waupaca,0.98233616
A1734,Sawyer Elementary 60 Willow Dr Sturgeon Bay,B1741,Sawyer Elementary School 60 Willow Dr Sturgeon Bay,0.9822582
A868,Ithaca High 24615 State Hwy 58 Richland Center,B871,Ithaca High School 24615 State Hwy 58 Richland Center,0.9821932
A1502,Pewaukee Lake Elementary 436 Lake St Pewaukee,B1504,Pewaukee Lake Elementary School 436 Lake St Pewaukee,0.98217976
A1786,Shullsburg Junior High 444 N Judgement St Shullsburg,B1792,Shullsburg Jr High 444 N Judgement St Shullsburg,0.9821454
A774,High School of Health Sciences 349 N Oak Crest Dr Wales,B966,Km High School Of Health Sciences 349 N Oak Crest Dr Wales,0.98211
A1099,Lowell Elementary 140 N Grandview Blvd Waukesha,B1089,Lowell Elementary School 140 N Grandview Blvd Waukesha,0.9820969
A1867,Story Elementary 3815 W Kilbourn Ave Milwaukee,B1969,Story Elementary School 3815 W Kilbourn Ave Milwaukee,0.9820938
A563,Erin Elementary 6901 County Highway O Hartford,B556,Erin Elementary School 6901 County Road O Hartford,0.9820896
A1024,Lancaster Elementary 4931 N 68th St Milwaukee,B1020,Lancaster Elementary School 4931 N 68th St Milwaukee,0.9820764
